symbol,quantity,pnl,timestamp
NIFTY,-76,1587.73,2025-07-14 23:08:38
SBIN,-51,-3922.79,2025-07-14 22:59:40
BANKNIFTY,-59,-2022.06,2025-07-14 22:38:24
INFY,-74,-835.31,2025-07-14 22:45:03
HDFC,79,-4410.17,2025-07-14 22:32:04
ONGC,95,3791.91,2025-07-14 22:44:55
ITC,-60,-2210.04,2025-07-14 23:07:54
TCS,-49,-1248.95,2025-07-14 22:42:24
RELIANCE,-62,2484.09,2025-07-14 22:32:26
SBIN,-17,3288.74,2025-07-14 22:42:29
SBIN,-62,-4539.31,2025-07-14 22:51:57
SBIN,15,2525.32,2025-07-14 22:53:39
ICICIBANK,-80,2384.76,2025-07-14 22:36:42
INFY,-26,566.94,2025-07-14 23:17:23
TCS,-36,3247.87,2025-07-14 22:56:05
ONGC,100,-1264.11,2025-07-14 22:44:42
RELIANCE,-94,2292.5,2025-07-14 23:20:32
ICICIBANK,67,-2475.75,2025-07-14 22:37:20
ICICIBANK,-9,-1011.03,2025-07-14 22:48:34
TCS,-5,-2399.58,2025-07-14 22:42:39
ICICIBANK,-33,3383.93,2025-07-14 23:04:23
ICICIBANK,58,4071.31,2025-07-14 23:07:14
SBIN,-60,2610.11,2025-07-14 22:38:36
BANKNIFTY,-25,-2000.09,2025-07-14 22:45:54
ITC,1,1457.64,2025-07-14 22:54:53
BANKNIFTY,-41,2890.46,2025-07-14 22:40:19
BANKNIFTY,14,-1108.54,2025-07-14 22:58:35
BANKNIFTY,-79,4906.08,2025-07-14 23:23:37
ITC,-98,3975.19,2025-07-14 23:03:09
SBIN,91,-1475.47,2025-07-14 22:36:48
NIFTY,80,4535.01,2025-07-14 22:50:16
RELIANCE,-95,-1428.81,2025-07-14 23:07:48
TCS,-29,1299.92,2025-07-14 23:18:55
RELIANCE,91,310.28,2025-07-14 22:36:47
HDFC,98,-4591.5,2025-07-14 23:26:53
SBIN,13,4444.89,2025-07-14 22:33:36
NIFTY,-24,4836.65,2025-07-14 23:29:27
SBIN,-39,-2033.56,2025-07-14 23:23:31
BANKNIFTY,-42,-1387.73,2025-07-14 22:39:31
TCS,47,-2074.05,2025-07-14 22:55:23
BANKNIFTY,35,3496.47,2025-07-14 22:41:09
TCS,-76,-2471.43,2025-07-14 23:22:25
INFY,-73,3610.97,2025-07-14 22:42:15
ITC,-1,2692.62,2025-07-14 22:45:33
BANKNIFTY,69,999.8,2025-07-14 23:14:01
ITC,53,4195.35,2025-07-14 22:38:31
SBIN,58,3420.64,2025-07-14 23:28:57
SBIN,48,-2532.19,2025-07-14 23:05:10
NIFTY,-53,-33.49,2025-07-14 22:38:41
SBIN,-42,4227.21,2025-07-14 23:25:00
INFY,-76,4122.88,2025-07-14 22:55:30
ICICIBANK,71,-2237.95,2025-07-14 23:05:02
TCS,-83,-1281.77,2025-07-14 22:36:18
INFY,16,754.09,2025-07-14 22:45:41
TCS,-50,-2943.41,2025-07-14 22:51:08
ONGC,81,123.66,2025-07-14 22:31:18
SBIN,-54,-1338.26,2025-07-14 22:39:23
ONGC,33,4388.02,2025-07-14 23:26:28
ICICIBANK,-20,-2082.02,2025-07-14 23:30:20
RELIANCE,74,-652.47,2025-07-14 22:39:45
ONGC,66,-549.17,2025-07-14 22:46:37
ONGC,88,-2120.22,2025-07-14 23:26:22
INFY,-74,2176.0,2025-07-14 22:48:01
ONGC,65,1130.75,2025-07-14 23:27:32
ITC,-11,4619.47,2025-07-14 22:42:47
TCS,55,-3152.82,2025-07-14 22:40:03
RELIANCE,23,-1692.74,2025-07-14 23:04:43
HDFC,-57,-1112.61,2025-07-14 22:37:14
NIFTY,63,4411.83,2025-07-14 23:15:48
BANKNIFTY,24,32.97,2025-07-14 22:36:03
TCS,41,333.37,2025-07-14 22:54:31
RELIANCE,-68,-2806.08,2025-07-14 23:15:44
TCS,100,4253.08,2025-07-14 22:58:11
INFY,93,-3770.84,2025-07-14 23:11:10
ONGC,29,-930.69,2025-07-14 23:18:15
NIFTY,75,-3944.15,2025-07-14 23:27:03
BANKNIFTY,63,3116.03,2025-07-14 22:45:59
BANKNIFTY,-88,4419.69,2025-07-14 22:31:58
BANKNIFTY,0,-3378.61,2025-07-14 22:41:51
TCS,3,-575.46,2025-07-14 22:32:50
BANKNIFTY,-25,3784.76,2025-07-14 23:27:11
BANKNIFTY,81,-4900.57,2025-07-14 22:33:11
RELIANCE,39,2453.65,2025-07-14 22:59:38
ONGC,-13,2839.04,2025-07-14 23:09:08
ITC,40,1835.83,2025-07-14 22:44:27
RELIANCE,-2,1669.1,2025-07-14 22:53:39
RELIANCE,-78,-4409.46,2025-07-14 23:20:38
ONGC,69,-1876.24,2025-07-14 23:19:40
TCS,-13,-752.66,2025-07-14 22:35:51
ITC,53,-2006.78,2025-07-14 23:11:10
ONGC,17,1903.69,2025-07-14 22:37:25
INFY,56,-686.87,2025-07-14 23:26:14
RELIANCE,-60,3767.69,2025-07-14 22:35:39
TCS,-17,1316.0,2025-07-14 22:48:54
INFY,-44,2453.04,2025-07-14 23:22:37
RELIANCE,70,-2384.35,2025-07-14 23:04:20
ITC,-15,2661.51,2025-07-14 23:07:30
BANKNIFTY,-98,1505.09,2025-07-14 22:45:50
ICICIBANK,-74,833.46,2025-07-14 22:40:59
ITC,52,-3286.18,2025-07-14 23:01:09
TCS,61,4276.51,2025-07-14 23:08:50
ICICIBANK,29,-7.36,2025-07-14 22:50:32
RELIANCE,14,-2984.32,2025-07-14 23:11:54
NIFTY,70,328.96,2025-07-14 23:14:44
HDFC,-51,3595.46,2025-07-14 23:22:41
ITC,-28,2884.79,2025-07-14 23:18:26
ICICIBANK,-58,593.45,2025-07-14 22:31:22
HDFC,23,-167.06,2025-07-14 23:17:30
HDFC,-46,1166.85,2025-07-14 22:47:12
ICICIBANK,-17,-123.15,2025-07-14 22:40:30
SBIN,40,-4995.3,2025-07-14 22:39:22
SBIN,-6,2984.55,2025-07-14 22:58:36
NIFTY,-64,4658.36,2025-07-14 23:01:46
ITC,-13,4548.56,2025-07-14 23:14:16
ICICIBANK,-64,3958.36,2025-07-14 23:20:28
TCS,94,87.75,2025-07-14 23:21:40
INFY,-33,4419.92,2025-07-14 23:29:13
SBIN,42,-1727.11,2025-07-14 23:06:11
ITC,-48,-1971.91,2025-07-14 22:33:24
RELIANCE,27,1613.14,2025-07-14 22:42:02
INFY,-10,-3043.18,2025-07-14 23:27:19
RELIANCE,-6,2684.06,2025-07-14 23:12:49
HDFC,-41,2513.96,2025-07-14 23:25:17
ITC,59,4691.27,2025-07-14 22:31:44
HDFC,-42,3170.63,2025-07-14 23:06:36
HDFC,72,-2173.91,2025-07-14 23:12:58
SBIN,-10,-2990.24,2025-07-14 22:41:11
TCS,-73,-2829.97,2025-07-14 22:33:55
NIFTY,72,3964.3,2025-07-14 22:46:50
RELIANCE,-15,-3973.92,2025-07-14 22:46:41
BANKNIFTY,23,-3968.87,2025-07-14 23:11:05
ITC,-54,-406.8,2025-07-14 23:25:09
SBIN,-80,-3912.14,2025-07-14 23:17:36
RELIANCE,-18,-3940.21,2025-07-14 23:22:44
INFY,-78,-1563.56,2025-07-14 23:30:40
INFY,-73,-1416.28,2025-07-14 23:20:12
ICICIBANK,18,-1896.46,2025-07-14 22:35:04
HDFC,97,3040.17,2025-07-14 22:45:39
HDFC,68,-4368.01,2025-07-14 22:53:54
ONGC,-9,-2075.85,2025-07-14 23:11:09
INFY,-98,1736.25,2025-07-14 22:54:50
BANKNIFTY,48,-582.19,2025-07-14 23:20:12
INFY,0,4906.92,2025-07-14 23:12:33
ITC,28,869.87,2025-07-14 23:26:48
SBIN,58,1506.8,2025-07-14 23:10:56
INFY,-17,-3421.5,2025-07-14 23:13:07
SBIN,-9,-3061.09,2025-07-14 23:27:49
RELIANCE,-15,-2617.21,2025-07-14 22:42:53
ICICIBANK,22,-4192.21,2025-07-14 23:29:56
NIFTY,90,4333.93,2025-07-14 22:34:17
HDFC,-36,748.2,2025-07-14 22:52:09
INFY,7,-1168.33,2025-07-14 22:40:01
BANKNIFTY,-75,-470.99,2025-07-14 22:37:02
INFY,26,-4606.43,2025-07-14 23:07:08
NIFTY,23,-2109.92,2025-07-14 23:09:33
NIFTY,89,1161.9,2025-07-14 23:01:53
NIFTY,-81,3264.8,2025-07-14 22:49:35
INFY,35,2550.51,2025-07-14 23:17:27
INFY,-30,-653.13,2025-07-14 23:01:54
TCS,23,4817.03,2025-07-14 22:38:44
NIFTY,-81,2196.5,2025-07-14 23:14:48
INFY,-20,-1667.64,2025-07-14 23:30:50
RELIANCE,-87,4193.67,2025-07-14 22:48:44
BANKNIFTY,-40,-201.37,2025-07-14 23:13:16
BANKNIFTY,31,2450.77,2025-07-14 22:38:26
INFY,-23,-387.05,2025-07-14 23:01:58
RELIANCE,-68,3745.11,2025-07-14 23:06:48
INFY,-100,-1418.91,2025-07-14 23:05:51
ICICIBANK,35,3396.25,2025-07-14 23:21:21
NIFTY,-45,1901.02,2025-07-14 22:47:21
INFY,71,-4190.87,2025-07-14 22:49:17
BANKNIFTY,62,-324.97,2025-07-14 23:16:06
BANKNIFTY,64,941.67,2025-07-14 23:19:20
ONGC,62,-763.35,2025-07-14 23:27:07
ICICIBANK,-32,1904.61,2025-07-14 23:11:56
ITC,98,4744.05,2025-07-14 22:39:09
SBIN,-51,-2058.89,2025-07-14 22:53:35
BANKNIFTY,-98,4446.67,2025-07-14 22:53:24
RELIANCE,32,1711.07,2025-07-14 23:01:35
TCS,-39,-3994.64,2025-07-14 23:24:32
TCS,13,-1509.91,2025-07-14 22:53:26
NIFTY,64,180.86,2025-07-14 22:37:39
BANKNIFTY,68,-152.45,2025-07-14 22:55:36
BANKNIFTY,43,148.25,2025-07-14 23:10:14
HDFC,-63,3908.56,2025-07-14 23:29:58
ONGC,-2,2093.66,2025-07-14 22:33:34
HDFC,-83,4938.76,2025-07-14 23:05:43
INFY,-55,-3313.59,2025-07-14 22:45:38
BANKNIFTY,73,2283.72,2025-07-14 22:48:32
BANKNIFTY,77,1249.26,2025-07-14 23:02:47
ITC,-85,4142.86,2025-07-14 23:12:53
HDFC,-59,-2672.16,2025-07-14 23:25:31
INFY,-84,-3383.39,2025-07-14 23:14:15
SBIN,-84,-4753.4,2025-07-14 23:30:44
ITC,-13,4387.51,2025-07-14 22:50:16
NIFTY,-93,-461.7,2025-07-14 23:24:45
BANKNIFTY,-6,3062.67,2025-07-14 23:02:18
RELIANCE,-22,3182.14,2025-07-14 22:40:58
TCS,98,-3718.59,2025-07-14 22:43:46
TCS,66,585.64,2025-07-14 23:20:47
HDFC,58,-1736.63,2025-07-14 22:35:37
TCS,44,4551.54,2025-07-14 22:58:49
BANKNIFTY,-66,2994.47,2025-07-14 23:10:21
INFY,14,889.94,2025-07-14 23:14:26
HDFC,-7,-306.53,2025-07-14 23:24:27
ITC,-75,-1700.88,2025-07-14 22:52:39
HDFC,59,3610.78,2025-07-14 23:05:48
INFY,65,3768.93,2025-07-14 23:08:04
BANKNIFTY,-75,-790.76,2025-07-14 23:08:37
INFY,-78,-1799.66,2025-07-14 22:38:47
SBIN,29,-3719.25,2025-07-14 23:06:59
NIFTY,78,886.6,2025-07-14 22:42:41
SBIN,41,3095.55,2025-07-14 22:54:46
INFY,-75,-4964.2,2025-07-14 22:41:34
SBIN,-73,255.63,2025-07-14 23:26:03
ONGC,-13,2116.95,2025-07-14 23:20:28
ICICIBANK,-21,760.21,2025-07-14 23:21:23
INFY,65,-2567.56,2025-07-14 23:12:57
INFY,-48,-2002.51,2025-07-14 23:11:26
TCS,27,3106.15,2025-07-14 23:21:22
HDFC,15,1057.05,2025-07-14 22:50:06
BANKNIFTY,24,462.96,2025-07-14 23:01:10
TCS,93,1532.03,2025-07-14 22:58:26
BANKNIFTY,-60,-2778.25,2025-07-14 22:42:04
ICICIBANK,31,1547.25,2025-07-14 22:55:45
RELIANCE,-57,-2330.98,2025-07-14 22:53:29
SBIN,-47,1744.16,2025-07-14 23:08:41
ITC,41,4636.2,2025-07-14 22:53:02
NIFTY,80,-709.74,2025-07-14 22:36:28
ICICIBANK,-11,-4835.69,2025-07-14 23:11:42
ICICIBANK,-19,-1613.95,2025-07-14 22:32:54
ONGC,-78,2933.15,2025-07-14 22:44:20
ONGC,87,3683.54,2025-07-14 22:55:58
NIFTY,99,4797.27,2025-07-14 23:19:54
BANKNIFTY,-31,58.32,2025-07-14 23:21:01
ONGC,-38,1443.47,2025-07-14 23:24:18
NIFTY,-46,2905.68,2025-07-14 22:51:58
RELIANCE,-30,-4775.1,2025-07-14 23:11:59
TCS,-56,-1186.26,2025-07-14 23:23:43
ICICIBANK,92,-2809.11,2025-07-14 23:20:09
ICICIBANK,-17,2748.34,2025-07-14 23:21:28
RELIANCE,-69,-35.1,2025-07-14 22:59:02
ICICIBANK,-72,3527.77,2025-07-14 22:46:42
RELIANCE,-77,1836.33,2025-07-14 22:49:24
BANKNIFTY,99,-3729.18,2025-07-14 23:03:04
INFY,80,-1643.29,2025-07-14 23:21:14
INFY,-7,4347.6,2025-07-14 22:51:15
NIFTY,52,-1834.99,2025-07-14 23:16:49
HDFC,51,4633.36,2025-07-14 23:07:02
INFY,-26,2254.84,2025-07-14 22:38:55
TCS,-97,-2612.77,2025-07-14 22:42:03
BANKNIFTY,-72,-1091.89,2025-07-14 23:22:12
TCS,-63,1983.42,2025-07-14 22:38:12
ICICIBANK,-31,-1177.89,2025-07-14 22:53:37
INFY,5,2150.74,2025-07-14 22:37:54
INFY,-16,3091.16,2025-07-14 23:16:46
RELIANCE,16,-4082.65,2025-07-14 22:39:07
BANKNIFTY,-16,1368.8,2025-07-14 22:56:01
TCS,66,1710.05,2025-07-14 22:37:48
ITC,27,-2510.85,2025-07-14 22:49:39
HDFC,-84,-2204.79,2025-07-14 23:20:48
NIFTY,79,-1564.99,2025-07-14 22:47:49
ONGC,-52,-1196.39,2025-07-14 23:04:18
RELIANCE,-43,-4717.89,2025-07-14 23:04:17
NIFTY,-87,660.8,2025-07-14 22:50:28
ONGC,29,-743.52,2025-07-14 22:46:06
ONGC,16,-1960.38,2025-07-14 23:19:46
NIFTY,-19,2835.34,2025-07-14 22:36:34
RELIANCE,40,4623.18,2025-07-14 22:42:33
SBIN,-86,592.01,2025-07-14 22:44:08
TCS,83,4382.35,2025-07-14 22:40:33
ICICIBANK,84,-688.09,2025-07-14 23:17:36
NIFTY,58,-3300.36,2025-07-14 22:56:44
INFY,4,-4513.49,2025-07-14 22:36:28
ITC,12,-1985.34,2025-07-14 23:24:25
INFY,57,-3896.51,2025-07-14 22:58:06
ICICIBANK,19,1027.65,2025-07-14 23:27:00
TCS,-24,-3251.47,2025-07-14 23:12:59
TCS,-83,-1541.81,2025-07-14 23:15:16
ICICIBANK,-82,-3714.25,2025-07-14 23:24:25
ITC,33,4699.08,2025-07-14 22:39:26
SBIN,-98,-3896.89,2025-07-14 22:49:19
TCS,-27,-1649.4,2025-07-14 22:37:21
ONGC,-56,-4573.45,2025-07-14 23:30:02
ICICIBANK,-66,2299.37,2025-07-14 23:26:39
TCS,-49,2448.92,2025-07-14 23:03:55
RELIANCE,77,2298.77,2025-07-14 23:13:36
INFY,-4,4264.2,2025-07-14 22:33:14
ITC,42,-2626.85,2025-07-14 23:12:48
INFY,-72,4686.06,2025-07-14 22:43:06
TCS,31,2645.53,2025-07-14 23:29:57
TCS,-58,1162.64,2025-07-14 22:34:27
SBIN,100,3515.47,2025-07-14 23:24:42
TCS,54,4326.47,2025-07-14 23:30:22
ITC,-91,1183.28,2025-07-14 23:19:39
BANKNIFTY,-35,3795.33,2025-07-14 22:54:55
NIFTY,-84,-1269.28,2025-07-14 22:37:47
TCS,-91,-4869.52,2025-07-14 23:30:20
BANKNIFTY,15,35.83,2025-07-14 23:04:38
ONGC,-70,1718.85,2025-07-14 22:50:47
ICICIBANK,75,-4415.77,2025-07-14 22:55:52
ONGC,21,2843.32,2025-07-14 22:58:00
SBIN,-100,-3886.7,2025-07-14 23:07:33
INFY,40,-731.7,2025-07-14 22:55:31
SBIN,26,3007.59,2025-07-14 23:08:23
ITC,-28,2733.8,2025-07-14 22:34:35
SBIN,-9,178.55,2025-07-14 23:17:13
ONGC,49,-3823.69,2025-07-14 22:55:55
INFY,-84,-3617.73,2025-07-14 22:42:32
BANKNIFTY,1,1559.15,2025-07-14 22:45:18
ITC,-85,-821.55,2025-07-14 23:03:32
INFY,29,2520.05,2025-07-14 22:55:48
SBIN,-82,3176.99,2025-07-14 23:14:30
BANKNIFTY,89,2718.65,2025-07-14 22:38:25
ITC,18,-2318.1,2025-07-14 22:42:06
NIFTY,-82,-114.81,2025-07-14 22:54:55
HDFC,-36,367.83,2025-07-14 23:07:30
ONGC,66,-930.27,2025-07-14 22:53:55
NIFTY,-53,3900.39,2025-07-14 23:30:29
TCS,-9,-724.48,2025-07-14 23:12:40
BANKNIFTY,-49,-1644.28,2025-07-14 23:20:51
ITC,53,-3591.38,2025-07-14 23:06:29
INFY,43,-487.44,2025-07-14 23:24:04
HDFC,54,633.12,2025-07-14 23:23:21
TCS,24,334.5,2025-07-14 22:31:37
RELIANCE,15,1176.46,2025-07-14 23:00:44
TCS,100,-2437.75,2025-07-14 22:51:01
ICICIBANK,90,3011.49,2025-07-14 23:23:30
TCS,-6,-642.68,2025-07-14 22:33:49
ONGC,58,1887.53,2025-07-14 22:47:50
TCS,81,-2564.48,2025-07-14 22:42:16
INFY,-39,2776.5,2025-07-14 22:59:09
ONGC,-88,1108.54,2025-07-14 22:41:49
ITC,-98,-318.71,2025-07-14 22:56:34
RELIANCE,-55,-4207.12,2025-07-14 22:54:21
ITC,73,-880.71,2025-07-14 23:12:43
NIFTY,-10,-4921.56,2025-07-14 22:48:55
HDFC,11,434.18,2025-07-14 22:43:16
BANKNIFTY,-18,826.03,2025-07-14 22:44:16
BANKNIFTY,67,3943.31,2025-07-14 23:27:08
BANKNIFTY,-14,3150.6,2025-07-14 23:18:50
SBIN,98,-3758.74,2025-07-14 22:33:38
BANKNIFTY,27,4379.43,2025-07-14 22:37:27
BANKNIFTY,-25,792.91,2025-07-14 23:08:59
HDFC,-59,-3883.64,2025-07-14 23:28:35
NIFTY,67,825.37,2025-07-14 22:59:53
INFY,-28,-360.75,2025-07-14 23:12:20
SBIN,40,-4668.15,2025-07-14 22:35:16
NIFTY,-13,-3195.43,2025-07-14 23:28:19
ONGC,28,4526.17,2025-07-14 22:38:02
RELIANCE,59,4908.1,2025-07-14 23:23:49
ITC,-5,3434.94,2025-07-14 22:49:20
ICICIBANK,14,666.51,2025-07-14 22:35:55
SBIN,-83,-4119.55,2025-07-14 22:41:01
BANKNIFTY,68,-2958.46,2025-07-14 22:40:24
HDFC,17,-4192.27,2025-07-14 22:38:45
SBIN,-40,3787.89,2025-07-14 22:55:31
SBIN,-68,-4606.24,2025-07-14 23:22:18
ITC,-100,-1654.46,2025-07-14 22:50:16
TCS,29,2751.06,2025-07-14 22:55:13
SBIN,-30,1530.07,2025-07-14 23:18:50
RELIANCE,-50,379.54,2025-07-14 22:44:55
TCS,-98,320.48,2025-07-14 23:13:20
ONGC,-72,4364.12,2025-07-14 22:45:36
BANKNIFTY,1,-1028.85,2025-07-14 22:38:16
RELIANCE,-11,-660.31,2025-07-14 22:41:05
TCS,76,3219.35,2025-07-14 22:33:21
ICICIBANK,-24,3636.57,2025-07-14 23:29:13
RELIANCE,-89,120.09,2025-07-14 22:56:28
ICICIBANK,15,-2275.42,2025-07-14 22:31:58
SBIN,-43,-2789.54,2025-07-14 22:32:42
RELIANCE,38,3169.77,2025-07-14 22:59:18
HDFC,-71,-3234.72,2025-07-14 22:39:22
INFY,-25,-2807.69,2025-07-14 22:58:56
SBIN,30,-1249.67,2025-07-14 22:55:26
ONGC,-32,-2286.21,2025-07-14 23:12:09
ONGC,-91,3139.1,2025-07-14 23:10:34
ICICIBANK,4,-2926.3,2025-07-14 23:27:02
SBIN,-30,1833.65,2025-07-14 22:46:54
BANKNIFTY,25,176.0,2025-07-14 22:43:44
INFY,-14,-3224.13,2025-07-14 23:19:55
ONGC,-89,4900.76,2025-07-14 23:11:10
ONGC,79,1302.37,2025-07-14 23:19:12
TCS,84,-4285.9,2025-07-14 23:27:06
HDFC,-87,-3036.87,2025-07-14 23:16:18
INFY,-58,-1959.71,2025-07-14 22:31:40
INFY,-96,-420.35,2025-07-14 23:01:07
NIFTY,27,-3269.98,2025-07-14 23:26:09
INFY,-31,1302.55,2025-07-14 23:24:16
NIFTY,0,4557.62,2025-07-14 22:35:04
RELIANCE,-95,3043.98,2025-07-14 22:57:39
HDFC,-9,3700.28,2025-07-14 22:37:38
BANKNIFTY,-65,-4327.56,2025-07-14 22:55:15
BANKNIFTY,-6,-3770.67,2025-07-14 23:27:52
ICICIBANK,-72,1805.76,2025-07-14 22:46:38
INFY,43,-4886.96,2025-07-14 23:10:03
ONGC,88,454.51,2025-07-14 22:39:34
RELIANCE,-93,1572.02,2025-07-14 23:05:02
NIFTY,-15,774.95,2025-07-14 22:46:38
RELIANCE,94,3857.75,2025-07-14 22:45:30
RELIANCE,-63,-3102.22,2025-07-14 23:14:22
BANKNIFTY,33,359.19,2025-07-14 22:32:44
HDFC,38,-3583.36,2025-07-14 23:11:27
INFY,2,-1168.14,2025-07-14 23:16:27
INFY,-88,212.06,2025-07-14 23:03:23
NIFTY,-7,379.95,2025-07-14 23:07:53
SBIN,-14,-1736.36,2025-07-14 22:32:30
SBIN,-50,4885.35,2025-07-14 23:29:35
TCS,-64,-1062.03,2025-07-14 23:08:34
ITC,11,1820.94,2025-07-14 23:07:36
SBIN,58,2239.41,2025-07-14 22:50:53
INFY,80,-1953.19,2025-07-14 23:25:10
RELIANCE,-44,-982.36,2025-07-14 22:47:19
SBIN,-94,2714.06,2025-07-14 23:27:28
HDFC,-79,619.26,2025-07-14 23:14:43
SBIN,58,1286.06,2025-07-14 22:37:29
INFY,-43,-1649.55,2025-07-14 23:08:12
ICICIBANK,89,2235.1,2025-07-14 23:01:57
ITC,10,1984.41,2025-07-14 23:29:45
HDFC,-69,-558.39,2025-07-14 23:13:24
ONGC,52,-280.73,2025-07-14 22:39:59
BANKNIFTY,94,1753.12,2025-07-14 22:50:01
INFY,-70,-4448.55,2025-07-14 23:14:29
TCS,28,-3927.7,2025-07-14 22:40:55
HDFC,-30,559.42,2025-07-14 23:20:50
ITC,-40,4347.37,2025-07-14 22:48:56
ITC,75,126.73,2025-07-14 23:30:37
TCS,-72,-2499.02,2025-07-14 23:21:00
TCS,55,894.52,2025-07-14 23:30:58
ICICIBANK,88,-4896.56,2025-07-14 23:20:23
RELIANCE,-50,4990.29,2025-07-14 23:04:21
HDFC,-5,3780.69,2025-07-14 23:21:57
HDFC,-29,2294.28,2025-07-14 22:56:19
ONGC,-12,1841.17,2025-07-14 23:24:38
HDFC,-12,-2774.35,2025-07-14 23:15:37
RELIANCE,67,1411.81,2025-07-14 22:53:21
BANKNIFTY,85,-3046.09,2025-07-14 22:42:27
SBIN,82,-3924.89,2025-07-14 22:45:28
ONGC,85,-3683.99,2025-07-14 23:01:17
ICICIBANK,65,4678.28,2025-07-14 23:28:52
BANKNIFTY,-67,-2526.14,2025-07-14 22:55:57
ICICIBANK,-29,1850.79,2025-07-14 22:43:48
RELIANCE,-50,4953.15,2025-07-14 22:55:49
HDFC,-70,-3151.02,2025-07-14 22:42:29
INFY,-100,-2667.57,2025-07-14 22:49:33
ITC,87,2236.87,2025-07-14 22:34:57
ONGC,-85,-1561.27,2025-07-14 23:26:08
HDFC,-38,-1000.89,2025-07-14 22:58:00
INFY,-14,-2466.94,2025-07-14 23:14:16
INFY,37,2936.29,2025-07-14 23:20:18
ICICIBANK,32,2338.36,2025-07-14 22:58:37
ICICIBANK,58,-1510.53,2025-07-14 23:29:43
ICICIBANK,41,190.06,2025-07-14 22:59:00
BANKNIFTY,-63,832.63,2025-07-14 22:33:32
INFY,-78,-888.82,2025-07-14 22:33:44
HDFC,56,-2057.14,2025-07-14 23:15:22
HDFC,-85,-2377.22,2025-07-14 23:00:27
ITC,38,-4504.83,2025-07-14 23:10:53
ITC,29,-26.6,2025-07-14 22:53:01
HDFC,19,-4942.14,2025-07-14 22:40:06
ITC,-62,-578.02,2025-07-14 22:48:41
ITC,-38,3358.8,2025-07-14 23:03:17
TCS,-81,-3967.76,2025-07-14 23:26:07
NIFTY,-38,3689.61,2025-07-14 23:06:51
ICICIBANK,32,1907.52,2025-07-14 22:43:47
SBIN,-94,1242.44,2025-07-14 22:42:49
BANKNIFTY,-22,-147.31,2025-07-14 22:55:01
RELIANCE,54,-1170.95,2025-07-14 23:20:33
TCS,-88,727.28,2025-07-14 22:52:45
SBIN,-22,-1084.05,2025-07-14 22:44:53
BANKNIFTY,-41,-2932.7,2025-07-14 23:08:00
ICICIBANK,73,4379.38,2025-07-14 23:12:14
ONGC,89,-2026.81,2025-07-14 22:47:55
INFY,-90,803.13,2025-07-14 22:54:39
TCS,25,2700.93,2025-07-14 22:46:52
NIFTY,-89,4657.0,2025-07-14 23:09:52
NIFTY,-66,2582.86,2025-07-14 23:01:45
NIFTY,15,-4344.93,2025-07-14 22:45:03
SBIN,-60,-1485.26,2025-07-14 23:27:19
SBIN,60,2773.53,2025-07-14 22:31:27
HDFC,72,-725.31,2025-07-14 23:16:04
INFY,-87,-1933.03,2025-07-14 23:06:18
BANKNIFTY,94,497.97,2025-07-14 22:36:58
SBIN,-58,-4325.82,2025-07-14 23:02:26
ITC,60,3581.43,2025-07-14 23:23:50
INFY,-10,2875.1,2025-07-14 23:03:45
BANKNIFTY,55,3052.28,2025-07-14 22:38:44
ICICIBANK,43,3126.48,2025-07-14 22:33:07
SBIN,-59,-999.27,2025-07-14 23:30:41
INFY,54,-4335.43,2025-07-14 22:49:17
RELIANCE,-95,-1342.9,2025-07-14 23:23:39
ITC,-12,-513.5,2025-07-14 22:51:47
BANKNIFTY,-80,-4052.54,2025-07-14 22:50:04
ITC,-84,-1030.42,2025-07-14 22:56:42
ICICIBANK,-96,-1087.8,2025-07-14 23:14:50
TCS,-33,1794.62,2025-07-14 23:18:08
ONGC,92,-1215.71,2025-07-14 22:42:40
ICICIBANK,65,-584.05,2025-07-14 23:07:56
INFY,51,-1267.39,2025-07-14 23:06:25
RELIANCE,-39,996.47,2025-07-14 23:20:35
NIFTY,-65,-857.57,2025-07-14 22:51:01
ICICIBANK,24,4189.88,2025-07-14 22:58:21
ONGC,-52,3838.18,2025-07-14 22:36:36
ONGC,30,-4580.86,2025-07-14 22:54:09
ONGC,99,-2529.25,2025-07-14 23:26:02
ICICIBANK,72,-3807.76,2025-07-14 22:58:10
NIFTY,-27,3538.49,2025-07-14 22:35:35
TCS,-9,-1061.95,2025-07-14 23:19:17
BANKNIFTY,-68,259.05,2025-07-14 22:37:32
ITC,-21,3970.81,2025-07-14 22:44:53
SBIN,94,4231.87,2025-07-14 22:59:47
HDFC,-31,367.46,2025-07-14 22:32:24
ONGC,70,1180.49,2025-07-14 23:01:43
NIFTY,-72,3400.32,2025-07-14 22:34:10
NIFTY,-85,3935.01,2025-07-14 23:29:08
INFY,-6,-3851.44,2025-07-14 23:11:02
BANKNIFTY,29,377.99,2025-07-14 23:03:03
NIFTY,-45,2542.15,2025-07-14 22:39:28
ITC,18,1248.89,2025-07-14 22:33:41
RELIANCE,92,-2292.91,2025-07-14 22:59:48
TCS,0,-3139.24,2025-07-14 23:27:53
ITC,-1,-627.96,2025-07-14 23:06:21
ICICIBANK,12,1342.97,2025-07-14 23:11:42
HDFC,28,-3870.69,2025-07-14 22:48:06
ITC,95,-2965.12,2025-07-14 22:47:54
TCS,94,600.26,2025-07-14 22:57:47
BANKNIFTY,-9,-3254.52,2025-07-14 22:43:38
